Epoch,Total_Reward,Threshold_Bonus
118,9071.000198953212,2.475
119,10379.091728117557,0.0
120,10391.021201879048,0.0
121,10232.341450361477,0.8250000000000001
122,10391.021208462404,0.0
123,7972.26214367798,2.75
124,8444.477295961464,2.75
125,6670.830405620561,3.0250000000000004
126,9310.456721210683,1.9249999999999998
127,9637.894481196101,1.375
128,10032.224359060165,1.375
129,10375.939097931334,0.0
130,10391.020932710404,0.0
131,9510.50881878423,1.1
132,9186.65911263893,2.2
133,5251.013573608196,4.4
134,7424.566736259083,4.4
135,10391.021217495185,0.0
136,8684.30815774423,2.475
137,10391.021214914674,0.0
138,10391.021211454947,0.0
139,5072.994240165346,4.400000000000001
140,10391.021217287996,0.0
141,10391.336286420596,0.0
142,8340.508449629533,3.025
143,10196.00004729265,0.8250000000000001
144,8274.857409995037,3.8500000000000005
145,8867.520041636557,2.475
146,5252.04709695977,4.4
147,10391.020797421077,0.0
148,10255.998880363362,1.375
149,9330.62198996881,1.375
150,8670.862542186173,2.75
151,10391.001748150466,0.0
152,8013.082678085133,3.3
153,4717.250504222161,5.500000000000001
154,9194.39465994213,1.925
155,10391.02121748511,0.0
156,9970.781353588658,0.55
157,9851.026469935978,1.65
158,10391.021201605156,0.0
159,7371.1757651243215,3.575
160,10391.021215318598,0.0
161,6407.3426043605195,4.675000000000001
162,10199.076988422818,1.1
163,10391.021089827716,0.0
164,10386.56253965683,0.275
165,7713.124782212837,2.475
166,10390.915714651352,0.0
167,9848.68150183926,1.65
168,7846.15575150825,2.2
169,10246.379219629307,0.55
170,8734.104344707408,2.75
171,9151.417197122695,1.6500000000000001
172,5921.807458533467,4.400000000000001
173,9837.063961787677,1.65
174,9346.228793794133,1.9250000000000003
175,10391.021126762249,0.0
176,9742.63841147008,1.1
177,10354.739540740042,0.55
178,8623.904865266899,1.65
179,10391.021217446734,0.0
180,8960.93624650077,3.575
181,5722.215947911223,3.8500000000000005
182,7314.463802489492,2.75
183,10390.996530063496,0.0
184,10390.950579141272,0.0
185,10223.094439756998,0.0
186,10036.909673379514,0.8250000000000001
187,9450.53332479252,1.65
188,10391.021194055456,0.0
189,10144.628268834904,0.55
190,9278.976567159314,1.65
191,10343.36748425787,0.0
192,10390.705017603392,0.0
193,10390.988390951703,0.0
194,10388.44760250488,0.0
195,7644.822440957299,3.0250000000000004
196,9920.6257835492,1.375
197,10387.99189695693,0.275
198,8212.887741403492,2.475
199,10385.590505513435,0.0
200,9102.927396083049,1.65
201,10291.117105167603,0.8250000000000001
202,5903.872027894664,4.125
203,8618.942795451327,1.9250000000000003
204,10391.021197976565,0.0
205,10390.230567288832,0.0
206,4577.824070989811,4.675000000000001
207,8812.855498746745,1.6500000000000001
208,10386.867577855603,0.275
209,7467.868216399426,3.85
210,9320.914523234642,1.375
211,9942.706080870648,3.575
212,10315.053756391353,1.1
213,10265.491324944798,1.9250000000000003
214,5950.310086418255,4.125
215,10391.021124440456,0.0
216,10390.476187133863,0.0
217,6644.254386384718,3.3000000000000003
218,10386.97350642599,0.275
219,10390.884719520858,0.0
220,10391.02120904772,0.0
221,10391.021195648747,0.0
222,10390.134405518396,0.0
223,9360.513758551708,1.375
224,8764.307063166958,2.475
225,7693.091863940008,3.85
226,9218.81050722467,1.375
227,10391.021217438738,0.0
228,7601.141021412539,2.475
229,10391.016610075278,0.0
230,10223.651069168392,0.8250000000000001
231,10301.588158406494,0.8250000000000001
232,10362.444434594323,0.55
233,10390.96684432027,0.0
234,9497.107002928571,1.375
235,9305.716873563877,1.1
236,10386.146280552648,0.275
237,7318.615507659978,3.025
238,7403.759356910403,2.475
239,10391.021183884935,0.0
240,7976.20316523777,2.75
241,10390.99593680022,0.0
242,10391.015470180677,0.0
243,10391.018150064412,0.0
244,7733.051908940359,4.125
245,9908.313612100406,0.8250000000000001
246,10391.021217448342,0.0
247,6377.60900132475,3.85
248,10391.021216908839,0.0
249,10384.188847999785,0.275
250,10391.02121542127,0.0
251,8215.952264045392,2.2
252,9332.027692381705,1.1
253,10390.166038791062,0.0
254,9202.824283006166,1.375
255,9591.768188684833,1.65
256,10363.676788240957,0.0
257,10391.021217339056,0.0
258,10358.717228635891,0.275
259,10370.557512572539,0.55
260,9499.431031331227,1.375
261,10391.02120085443,0.0
262,10391.02121749461,0.0
263,8982.452292946055,2.475
264,9087.962774958218,1.65
265,10040.944150647225,1.65
266,10390.796086026565,0.0
267,10343.177381674535,0.0
268,10391.021102631044,0.0
269,8234.235774839588,3.3
270,7998.483613978006,3.3000000000000003
271,10391.021215135304,0.0
272,10387.881462564887,0.0
273,10388.216249510193,0.275
274,10391.016178627306,0.0
275,10390.81160663335,0.0
276,10390.529871462793,0.0
277,9730.45996907501,1.9250000000000003
278,10386.313103991572,0.0
279,10354.095331427152,0.275
280,10390.010344775646,0.0
281,10345.363953886113,0.55
282,10101.342880740613,0.55
283,9228.077531974961,2.2
284,5308.723515066406,4.400000000000001
285,10391.021214144357,0.0
286,10385.600718097445,0.0
287,7193.658535433051,3.3
288,10383.731484558915,0.275
289,9287.2994298954,1.65
290,10299.544062196226,0.275
291,7016.630395380404,3.025
292,8196.527733161245,3.575
293,10391.021202002303,0.0
294,10380.158563763762,0.275
295,8055.958584376474,3.3000000000000003
296,8625.252024363595,2.475
297,10230.301312076801,1.1
298,9967.972396823041,1.375
299,10391.020923252872,0.0
300,6913.828928682477,2.75
301,7904.69428438159,2.475
302,10229.173472859473,1.375
303,10391.02120107949,0.0
304,10374.351586113613,0.0
305,10387.597458443477,0.275
306,10391.021217494757,0.0
307,10391.020773971126,0.0
308,10390.6655522676,0.0
309,9873.918749839331,1.1
310,9377.698509486283,2.2
311,9829.600030467924,0.8250000000000001
312,5735.868284294703,5.2250000000000005
313,10390.998353029807,0.0
314,10391.01985794349,0.0
315,10179.007439491132,0.8250000000000001
316,8527.426815826471,1.9249999999999998
317,6353.545056601528,4.125
318,8198.068771775135,2.2
319,9838.337554662981,1.1
320,5857.336933829004,3.85
321,10382.835977153942,0.275
322,10391.02055480358,0.0
323,10391.019826375948,0.0
324,7217.718475597898,3.575
325,10000.320293228964,1.9250000000000003
326,10204.59776660908,0.8250000000000001
327,10363.4044862741,0.275
328,10375.328858941231,0.0
329,9656.738836763176,1.6500000000000001
330,7631.062790909745,3.3
331,10196.614416637362,0.8250000000000001
332,10135.93256758307,0.8250000000000001
333,7827.309142302566,3.025
334,9754.87726454613,1.1
335,8786.708858192917,1.65
336,9199.227200439787,1.1
337,10351.435160252095,0.275
338,10388.962460493247,0.0
339,5697.8510235606245,3.8500000000000005
340,10390.5681365085,0.0
341,10316.873819385706,0.275
342,5059.675059365788,4.4
343,10369.764225113826,0.0
344,6549.243423744502,3.3000000000000003
345,9703.235735935152,2.7500000000000004
346,10199.486014403721,0.8250000000000001
347,10385.43175053893,0.275
348,8894.835926329606,1.65
349,9239.231902011057,1.6500000000000001
350,10388.09302622446,0.0
351,10391.021152521502,0.0
352,10293.175132097318,0.8250000000000001
353,10391.021187733864,0.0
354,6583.4828750470315,3.3000000000000003
355,7147.1944902849555,3.575
356,10379.636447197521,0.275
357,7794.882290442237,3.85
358,10390.682928299446,0.0
359,10384.862668259906,0.0
360,10391.021185697506,0.0
361,6304.49574708965,4.675000000000001
362,9620.925812222315,1.9249999999999998
363,7601.727393384161,2.475
364,10103.582071589233,1.375
365,10390.77039064475,0.275
366,9454.297366535866,0.8250000000000001
367,10385.572761160602,0.0
368,10386.576300473751,0.275
369,9271.003157418096,1.6500000000000001
370,10375.651901784535,0.0
371,7684.603175198187,3.85
372,7223.588711242433,3.575
373,9170.815128184904,1.9250000000000003
374,10384.523533515803,0.275
375,8187.74759370452,1.9250000000000003
376,6127.257023054338,4.400000000000001
377,10391.021216067496,0.0
378,7002.531137990357,4.400000000000001
379,9359.955304026455,2.2
380,6430.977454822157,3.3000000000000003
381,7805.958621671967,4.675000000000001
382,10391.021175115557,0.0
383,9523.018800459298,1.9250000000000003
384,10390.831466790421,0.0
385,7637.4687927989835,2.75
386,10356.315573650438,0.8250000000000001
387,9644.909122738047,0.8250000000000001
388,5358.214319233769,4.125
389,8190.263307809552,2.2
390,10391.021195376325,0.0
391,10391.021217490925,0.0
392,6905.845835515476,3.85
393,8080.663754809013,3.575
394,10200.978585953759,1.375
395,6325.874547426768,4.675000000000001
396,10391.008936699822,0.0
397,10391.02118553016,0.0
398,6440.254985195569,3.3
399,8162.963814384798,2.75
400,10387.94287866932,0.0
401,5951.320561887864,4.950000000000001
402,10391.021217472335,0.0
403,10390.685606957895,0.0
404,10384.567002669448,0.0
405,7430.890590542474,2.475
406,8080.508807205559,3.025
407,8488.761884235619,1.9249999999999998
408,8642.42086502377,2.475
409,10386.562293222101,0.0
410,5157.569667203809,4.400000000000001
411,8443.40625302551,1.9250000000000003
412,10391.015761755056,0.0
413,10389.20951156128,0.0
414,9939.415818338515,2.2
415,10338.861203906883,0.275
416,9402.368407509035,1.375
417,9466.692720767887,2.2
418,9449.691566366548,2.75
419,10086.241045654018,1.1
420,9590.992499739496,1.1
421,9315.705029333209,2.475
422,10387.449497996859,0.0
423,8901.461880233226,1.375
424,9686.076977800658,1.1
425,10116.104288945755,0.8250000000000001
426,10389.31599994938,0.0
427,9255.701112565068,2.2
428,9463.57496995154,1.375
429,7729.670964258835,3.575
430,10374.782263390718,0.0
431,9338.580606574427,2.475
432,9809.916533174362,1.9249999999999998
433,7732.2149551080665,2.475
434,6948.4317912558545,3.85
435,7014.722187074178,3.025
436,10367.804919745553,0.55
437,8241.204347663193,2.2
438,10305.845422449729,0.8250000000000001
439,10391.021207339463,0.0
440,8743.096836525214,1.9249999999999998
441,6881.418419178974,3.575
442,10391.021217412832,0.0
443,10349.532202647399,0.275
444,8496.961958942242,2.475
445,10388.13385126888,0.0
446,10391.003534754358,0.0
447,10391.021214866885,0.0
448,10391.020869171438,0.0
449,9782.480936916309,1.1
450,4656.298422178218,4.675000000000001
451,10386.604333614758,0.0
452,10089.15348568869,0.8250000000000001
453,5223.814002344758,4.400000000000001
454,10391.020095293405,0.0
455,9662.277107533566,1.65
456,9222.222928562642,1.1
457,4808.08835281804,4.675000000000001
458,5982.37625127386,3.575
459,8380.089745430365,2.2
460,7031.173494215498,3.85
461,9607.85559466585,1.375
462,10167.435507297221,1.9250000000000003
463,10391.02119230506,0.0
464,10347.95559634367,0.55
465,10391.021216636327,0.0
466,9926.864583487737,1.1
467,7811.11344634317,2.2
468,10391.021185719996,0.0
469,9651.58627326613,3.025
470,10390.893485180373,0.275
471,9875.99552377631,1.6500000000000001
472,10391.012186550251,0.0
473,9166.892945919732,2.475
474,8565.888466922603,2.75
475,10161.247859673038,0.8250000000000001
476,10391.016335619881,0.0
477,9132.24908870516,2.2
478,10184.73082679304,0.8250000000000001
479,10391.006592551681,0.0
480,10374.281969208185,0.55
481,9873.517480527604,1.1
482,10390.10029511501,0.0
483,10390.22289480239,0.0
484,10390.934038524629,0.0
485,10369.672687988152,0.55
486,10391.356266999412,0.0
487,8243.30748343179,3.85
488,9084.342004137041,2.2
489,10391.021217326459,0.0
490,10229.070984080701,0.55
491,9553.412658740826,1.65
492,10390.90870306316,0.0
493,8317.527776566261,2.475
494,7963.3295183157525,2.2
495,7878.63113520141,3.0250000000000004
496,5529.837488032916,4.675000000000001
497,10391.021214134402,0.0
498,8463.016480594008,2.475
499,10391.021217486443,0.0
500,10391.02121749195,0.0
501,10390.561087495114,0.0
502,10233.642594117318,0.55
503,8327.27043421907,2.475
504,10390.678331949453,0.0
505,9871.881155103985,1.1
506,3405.754470235335,5.500000000000001
507,10391.011269998731,0.0
508,10354.54988243373,0.55
509,10390.727266706115,0.0
510,10391.020957671568,0.0
511,10391.02121335584,0.0
512,7791.959755115137,2.475
513,10390.457827021339,0.0
514,10391.02121587292,0.0
515,10340.586460579618,0.55
516,10063.380831781826,0.8250000000000001
517,5813.35362616373,3.85
518,10365.554221444378,0.55
519,10354.67746883223,0.55
520,7901.747949938306,4.400000000000001
521,9052.6308820871,2.2
522,10389.710465193164,0.0
523,10391.021216343997,0.0
524,9460.88690815236,2.475
525,10390.904915829886,0.0
526,9741.574436601759,1.1
527,4950.670251285281,4.95
528,5478.152878511925,4.125
529,6968.88894212183,3.025
530,10295.86196595661,0.55
531,9918.534115413844,1.65
532,10391.021217469672,0.0
533,10391.02121742702,0.0
534,10391.02120935655,0.0
535,10391.021213440858,0.0
536,10340.652942871475,0.8250000000000001
537,10391.021215362702,0.0
538,7539.488683531973,3.025
539,8869.718103849315,1.6500000000000001
540,5513.415634519904,4.125
541,10391.021216503443,0.0
542,10390.724388153094,0.0
543,9897.601354161,1.65
544,8719.676376918807,1.9249999999999998
545,10390.970641523822,0.0
546,4069.1389669962405,5.225000000000001
547,8845.371063261995,1.65
548,10391.021200166697,0.0
549,10373.348838073254,0.0
550,10390.588077745415,0.0
551,10389.934814246662,0.0
552,10258.481250355075,1.375
553,9330.169011993888,1.375
554,10390.141508711657,0.0
555,10356.14798652093,0.275
556,6053.753334157647,4.125
557,7005.055215510543,3.85
558,6396.040052587666,4.675000000000001
559,10127.422138713138,1.9249999999999998
560,10391.021215686716,0.0
561,9743.205027253845,2.2
562,6375.412329579927,4.675000000000001
563,9389.403684588917,1.375
564,8947.200848426584,1.6500000000000001
565,7453.825760602245,3.575
566,10356.648630779508,0.0
567,9238.415951029945,1.925
568,8898.796735618822,1.9249999999999998
569,10391.008261716494,0.0
570,9317.262937662295,1.375
571,10344.09513047034,0.275
572,10391.021211045743,0.0
573,6403.314547749382,3.575
574,10241.79657159257,1.9250000000000003
575,10391.020936582154,0.0
576,10390.985359695558,0.0
577,7703.159129411898,2.2
578,10390.853114037895,0.0
579,9590.632417757264,1.65
580,6128.143656211165,4.125
581,10331.401760604715,0.275
582,10391.02121745302,0.0
583,10304.013554579013,0.0
584,8157.934207085362,3.025
585,8439.93195608061,3.575
586,10078.290679466367,0.8250000000000001
587,7994.052449108837,2.2
588,8973.689889655425,3.3
589,7111.496083777445,3.3
590,9293.04304735766,1.65
591,8168.506087727152,2.475
592,10360.720937452257,0.8250000000000001
593,7710.948977039041,3.0250000000000004
594,9451.033748729202,2.1999999999999997
595,10367.670293759154,0.275
596,9144.151908006985,1.375
597,9857.68007196022,1.1
598,6963.09279092125,4.125
599,9709.47544647103,1.1
600,8018.0016549474185,3.0250000000000004
601,9995.310446233132,0.8250000000000001
602,8789.457259660663,1.65
603,7458.277707478127,3.3
604,7998.51516357413,2.75
605,7762.505253302972,3.575
606,7470.772821049724,3.3
607,8595.849887376284,3.0250000000000004
608,7999.1167555199,2.475
609,10088.570411941977,1.375
610,10381.594661704854,0.275
611,9481.915744681462,1.65
612,9447.133931860926,2.2
613,9877.117741129454,1.375
614,10216.704351076078,0.8250000000000001
615,10391.02120778176,0.0
616,10391.021217489983,0.0
617,8268.041874392868,2.75
618,5384.362637086901,4.950000000000001
619,10298.162940597438,0.0
620,10391.020137492733,0.0
621,8872.817072560729,2.475
622,10333.930945176802,0.55
623,8760.684551952314,1.65
624,8439.478659534045,2.475
625,10100.222871625054,1.1
626,10082.622693701585,1.1
627,8097.672267978201,2.2
628,10381.66217882181,0.0
629,7553.0874159361365,2.475
630,7689.9131345813685,3.025
631,10136.874697503743,0.55
632,10374.944585130648,0.55
633,10364.229221299007,0.55
634,10383.10983328725,0.0
635,4957.473375001193,4.400000000000001
636,4965.031407032955,4.400000000000001
637,9065.492073012421,1.65
638,8127.887943082376,2.75
639,7474.961409444009,2.75
640,8289.79471049646,1.9250000000000003
641,9210.607597901942,3.3000000000000003
642,6357.431349877364,4.400000000000001
643,10356.273205727954,0.0
644,4537.77895971045,4.675000000000001
645,8772.461666316753,2.475
646,8662.086586819029,1.9249999999999998
647,10391.02118584452,0.0
648,10391.021000108105,0.0
649,10369.77647148911,0.55
650,9215.174170913371,1.9249999999999998
651,5276.693021879383,4.125
652,10342.950370260025,0.275
653,10365.348268129763,0.55
654,9350.922329847996,1.6500000000000001
655,6712.731313974646,3.85
656,8317.762936222955,3.575
657,9529.159985671033,1.375
658,10390.76440516497,0.0
659,10391.021215109604,0.0
660,10388.886391780921,0.0
661,10286.42189163476,0.55
662,10391.02121740088,0.0
663,10352.70284815799,0.55
664,6437.3749776811155,4.125
665,8368.191150959232,1.9250000000000003
666,6496.286262240293,4.125000000000001
667,8299.789525191305,2.75
668,9153.027543687253,1.925
669,7632.847163112454,2.475
670,7076.405059782858,3.3
671,8490.102757754072,1.9249999999999998
672,10312.433996948635,1.375
673,10168.00739152067,0.55
674,10391.021208516984,0.0
675,6316.52517199113,4.400000000000001
676,10391.021217480395,0.0
677,7896.831447268965,2.75
678,7621.794121561886,2.75
679,10391.021216999095,0.0
680,10385.943084509066,0.0
681,10391.020332028842,0.0
682,9945.38953748273,1.1
683,7088.897292413452,4.125
684,10383.645071537696,0.0
685,10391.021217217283,0.0
686,10391.02115813345,0.0
687,9362.952179070047,1.65
688,9256.427390595405,1.925
689,10391.021189427684,0.0
690,5430.097551823101,5.500000000000001
691,10016.892925192562,1.1
692,9583.120138510825,1.9249999999999998
693,9642.652928920153,1.65
694,10240.55574069763,0.8250000000000001
695,8877.473846397454,2.475
696,10391.021067538888,0.0
697,7902.861510140084,2.475
698,10368.456821048941,0.55
699,8443.639489947698,2.2
700,7540.635968668078,2.475
701,10390.926810168536,0.0
702,6013.887173792601,4.4
703,10368.888776517351,0.0
704,9126.26296787969,2.2
705,8625.328189879418,1.65
706,10391.02121749464,0.0
707,6548.19834736565,4.950000000000001
708,10387.634151289547,0.0
709,9329.32392844387,1.9249999999999998
710,10387.621688688925,0.275
711,10268.41084354842,0.8250000000000001
712,9846.734626233725,1.375
713,7869.1553504473795,2.475
714,9448.703915705775,1.65
715,5697.850758480264,5.225000000000001
716,10391.021217485662,0.0
717,10134.862094959859,0.8250000000000001
718,10391.02095729085,0.0
719,10373.159935088843,0.0
720,10263.38168052693,0.275
721,10391.017111184328,0.0
722,9520.254560680014,1.1
723,5167.781207704184,4.675000000000001
724,10374.860323023078,0.0
725,10185.264336986571,1.1
726,10312.395058892602,1.375
727,8261.85349867418,2.7500000000000004
728,10389.979119039199,0.0
729,4061.6579647256167,5.500000000000001
730,6773.562906706881,3.3
731,9946.07566666852,0.8250000000000001
732,9350.474902790877,1.375
733,10391.021129977385,0.0
734,9454.498037839707,2.2
735,10073.99743862126,1.1
736,10391.021063138212,0.0
737,10143.49538158812,0.55
738,10391.021212248274,0.0
739,8845.861893995187,2.75
740,7349.6125885885485,3.3000000000000003
741,7688.546731405098,3.025
742,8546.176585240466,3.0250000000000004
743,9321.485125569467,1.375
744,10390.337477025685,0.0
745,9990.583986596565,1.1
746,5895.614970881447,3.85
747,6145.909370298541,4.125
748,10391.021216819465,0.0
749,10391.02121687228,0.0
750,10390.860520672672,0.0
751,8113.781253529449,3.3
752,10390.737161265637,0.0
753,10383.437719840073,0.55
754,10373.844821056826,0.0
755,7306.470812030638,2.75
756,10006.41806915669,1.65
757,9523.98558114173,1.65
758,10325.681211469739,1.1
759,10390.145128720673,0.0
760,10391.021215423598,0.0
761,10339.932280543791,0.0
762,9098.113364650391,2.2
763,8885.002346305755,1.65
764,9927.704621313374,1.6500000000000001
765,9875.054523442532,1.375
766,10369.06346345571,0.55
767,10388.527262585852,0.0
768,10390.94940711826,0.0
769,7832.378745242964,4.125
770,8954.828366772515,2.2
771,7876.284907950748,2.7500000000000004
772,10122.720319143888,0.8250000000000001
773,8473.790880437595,2.475
774,6666.657251499476,3.575
775,10391.021201399808,0.0
776,9793.666419545012,1.1
777,9504.54129805294,1.375
778,9804.551244649552,2.75
779,9073.178549321385,1.6500000000000001
780,10095.868104467094,0.8250000000000001
781,9449.545486900768,1.375
782,9469.177281155338,3.025
783,9378.604288466906,1.375
784,8908.903016002228,1.65
785,9649.366519303383,0.8250000000000001
786,10391.02121655644,0.0
787,10375.42621083518,0.0
788,6480.418463691465,4.4
789,6862.374608694507,4.4
790,10391.01434646482,0.0
791,5570.214340184345,4.400000000000001
792,10391.021192099448,0.0
793,10390.587048623442,0.0
794,10057.243729112199,1.9249999999999998
795,8501.668440558293,4.950000000000001
796,10387.608008916102,0.275
797,10391.021217491187,0.0
798,10206.489995103806,0.8250000000000001
799,10130.492901338785,0.8250000000000001
800,10391.021217450692,0.0
801,10359.155248614083,0.55
802,6164.3229029520235,4.125
803,10387.485557938597,0.275
804,8155.831323950129,3.575
805,7906.211388246073,2.75
806,10369.47821305291,0.275
807,10391.020897765331,0.0
808,10391.021217411277,0.0
809,10357.061479698525,0.275
810,9538.217431562098,1.1
811,10390.831900404533,0.275
812,9363.883642761517,1.65
813,8407.961555449765,2.2
814,10391.017894019951,0.0
815,10105.178180432751,1.1
816,10386.923105078587,0.0
817,9640.720659765791,2.475
818,8770.361864320232,2.1999999999999997
819,8900.250353367483,2.2
820,10372.372296581476,0.0
821,9973.902124196651,2.2
822,9961.852331172533,0.55
823,8940.300556177379,1.65
824,9409.709198753038,1.375
825,10007.835697640772,0.8250000000000001
826,10391.021217494146,0.0
827,7689.291172126782,2.75
828,10073.968480489013,0.55
829,10388.296709302149,0.275
830,5354.850683061027,4.950000000000001
831,9698.804818440845,1.9250000000000003
832,7178.855424415205,3.3000000000000003
833,8911.081982541782,1.9250000000000003
834,6961.656874825979,3.025
835,10047.334834789379,0.55
836,9038.600477837555,2.2
837,10391.021217358622,0.0
838,10292.725469513463,0.55
839,10385.61243506336,0.0
840,10197.727299601462,1.375
841,10014.029949875418,0.8250000000000001
842,10391.021135818364,0.0
843,9274.992620229334,1.1
844,10391.021217160665,0.0
845,8948.6148445531,2.2
846,10232.531858822937,0.55
847,6671.758050807726,3.85
848,10391.021217353582,0.0
849,10191.639070375151,1.375
850,10391.02107950716,0.0
851,5624.335227657265,4.675000000000001
852,10333.740997983965,0.8250000000000001
853,9809.870443680047,1.375
854,10391.020446094244,0.0
855,5374.256692191108,5.225000000000001
856,9267.694109922832,1.65
857,9566.280905245889,0.8250000000000001
858,4906.992409627825,5.225000000000001
859,10377.132264879847,0.55
860,7509.836319002278,2.475
861,10056.932999088785,1.375
862,8039.628173364491,2.475
863,10391.02118829922,0.0
864,9223.829573252402,0.8250000000000001
865,10027.165570101586,0.8250000000000001
866,10391.02120702085,0.0
867,8584.765644160128,2.2
868,7798.101912327341,2.475
869,9792.723934683188,1.375
870,10391.02121734506,0.0
871,8476.397651745741,3.85
872,9849.014398140534,2.475
873,10391.021011428398,0.0
874,6407.79816795114,3.025
875,6298.6059507798545,3.575
876,9923.392850041777,0.55
877,10391.02121628686,0.0
878,10267.476215728,0.8250000000000001
879,8863.090694636123,1.375
880,8707.769830729592,2.2
881,8137.6350907793285,2.2
882,10323.429567316976,0.8250000000000001
883,7095.859054273646,2.75
884,8609.899862039274,1.9249999999999998
885,9399.043695002118,1.375
886,8655.371093641348,1.65
887,10281.212820542438,0.8250000000000001
888,6135.567829730885,3.575
889,7759.924674777169,3.85
890,8322.685648341705,2.2
891,10371.041005144914,0.55
892,10288.832822962062,0.55
893,9927.45339661093,1.375
894,6236.275468068834,4.4
895,10390.917597543976,0.0
896,8429.527678587221,2.1999999999999997
897,6325.738233063388,3.575
898,7483.138330848398,2.75
899,8263.09862732546,2.75
900,8387.284287144568,3.0250000000000004
901,8036.843192923657,2.75
902,7246.957855278492,2.75
903,7372.805699533418,4.125
904,9858.065508288884,1.9250000000000003
905,9836.66341110021,1.375
906,9308.668166966358,2.2
907,10391.021144134555,0.0
908,6337.6494786488365,4.400000000000001
909,6544.261229707171,4.125000000000001
910,10368.221345898355,0.275
911,10391.000820364583,0.0
912,9304.3658445419,1.925
913,10022.189658784766,1.375
914,4815.279908018842,5.225000000000001
915,10390.733848178079,0.0
916,8941.200212354372,2.2
917,7871.9990690676905,3.3000000000000003
918,10391.021217495429,0.0
919,10298.516836392042,0.275
920,9590.157468699144,1.375
921,9334.080033773736,1.65
922,7271.916298257345,2.75
923,10326.694027891434,0.55
924,9824.491632697347,1.1
925,8929.597717145885,2.475
926,6940.76948399183,3.575
927,7342.580521798542,3.025
928,10391.02089973801,0.0
929,10391.021052448834,0.0
930,7831.762190081106,2.75
931,8276.509220154676,2.475
932,10236.366415755796,0.55
933,10391.002294588816,0.0
934,10391.020965916376,0.0
